filelink	include	beginn	ende	dauer_norm	dauer_cat	dauer_bemerkung	gehalt_norm	gehalt_text	umfang_text	umfang_prozent	umfang_sws	sws_äqv	jahr	datum	domain	domain_lit	domain_ling	domain_mkw	domain_fdid	domain_spr	domain_other	domain_count	lang	lang_frz	lang_spa	lang_ita	lang_por	lang_rom	lang_okz	lang_kat	lang_eng	lang_other	lang_diverse	lang_count	lang_string	title	pos_lektorat	pos_lfba	pos_rat	pos_projekt	pos_wma	pos_diss	pos_postdoc	pos_fellow	pos_whk	pos_other	pos_string	pos_no	stadt	land
https://romanistik.de/aktuelles/3318	1	2018-10-01	2020-09-30	24	~24			TV-L	100%	100	16	16	2018	04. Juli 2018	Sprachpraxis	0	0	0	0	1	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Lehrkraft für besondere Aufgaben - Französisch für Hörer aller Fakultäten	0	1	0	0	0	0	0				LfbA	1	Saarbrücken	DE
https://romanistik.de/aktuelles/3309	1	N/A	N/A	N/A	other	k.A. im Text	E13	13 TV-L	8 SWS	50	8	16	2018	04. Juli 2018	Fachdidaktik, Sprachpraxis	0	0	0	1	1	0	2	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Französisch / Sprachpraxis: Lehrkraft für besondere Aufgaben an einer Hochschule	0	1	0	0	0	0	0				LfbA	1	Mainz	DE
https://romanistik.de/aktuelles/3308	1	N/A	N/A	N/A	other	k.A. im Text	E13	13 TV-L	8 SWS 	50	8	16	2018	04. Juli 2018	Literaturwissenschaft	1	0	0	0	0	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Französisch / Literaturwissenschaft: Lehrkraft für besondere Aufgaben  an einer Hochschule mit einem Lehrdeputat von 8 SWS  (Entgeltgruppe 13 TV-L) 	0	1	0	0	0	0	0				LfbA	1	Mainz	DE
https://romanistik.de/aktuelles/3324	1	N/A	N/A	36	~36		E13	N/A	N/A	100	12	12	2018	06. Juli 2018	N/A	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	other	Lehrkraft für besondere Aufgaben (Französisch und Spanisch)   (entsprechend E13 TV-L, befristet) Universität Bielefeld	0	1	0	0	0	0	0				LfbA	1	Bielefeld	DE
https://romanistik.de/aktuelles/3199	1	2018-10-01	2019-03-31	6	1-6		E13	EG 13 TV-H	50% / 9 SWS	50	9	18	2018	10. Mai 2018	Medien-/Kulturwissenschaft, Sprachpraxis	0	0	1	0	1	0	2	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Lehrkraft für besondere Aufgaben, Spanisch	0	1	0	0	0	0	0				LfbA	1	Kassel	DE
https://romanistik.de/aktuelles/3633	1	N/A	N/A	120	unb.	unbefristet	E13	13 TV-L FU 	50% / 8 LVS	50	8	16	2018	21. Dezember 2018	Sprachpraxis	0	0	0	0	1	0	1	Portugiesisch	0	0	0	1	0	0	0	0	0	0	1	por	Lehrkraft für besondere Aufgaben für brasilianisches Portugiesisch	0	1	0	0	0	0	0				LfbA	1	Berlin	DE
https://romanistik.de/aktuelles/3634	1	N/A	N/A	120	unb.	unbefristet	E13	13 TV-L FU 	100% / 16 LVS	100	16	16	2018	21. Dezember 2018	Sprachpraxis	0	0	0	0	1	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Lehrkraft für besondere Aufgaben für Französisch	0	1	0	0	0	0	0				LfbA	1	Berlin	DE
https://romanistik.de/aktuelles/2975	1	2018-04-01	2020-03-31	24	~24		E13	TVL 13	50% 	50	8	16	2018	23. Januar 2018	Fachdidaktik, Sprachpraxis	0	0	0	1	1	0	2	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Lehrkraft für besondere Aufgaben Französisch	0	1	0	0	0	0	0				LfbA	1	Mainz	DE
https://romanistik.de/aktuelles/3510	1	N/A	N/A	36	~36		E13	entsprechend TV-L E 13	50 %	50	6	12	2018	26. Oktober 2018	Fachdidaktik	0	0	0	1	0	0	1	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	2	mult	Lehrkraft für besondere Aufgaben für romanistische Fachdidaktik (Französisch oder Spanisch) (entsprechend E13 TV-L, befristet)	0	1	0	0	0	0	0				LfbA	1	Bielefeld	DE
https://romanistik.de/aktuelles/4279	1	N/A	N/A	120	unb.	unbefristet	E13	TV-L 13	75%	75	12	16	2019	01. Dezember 2019	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	2	mult	Lehrkraft für besondere Aufgaben (m/w/d) für die Studiengänge Spanisch und Französisch sowie Literaturwissenschaft (BA und MA)	0	1	0	0	0	0	0				LfbA	1	Bielefeld	DE
https://romanistik.de/aktuelles/4013	1	2019-07-01	2019-07-22	48	~48		E13	Entgeltgruppe 13 TV-L	100%	100	16	16	2019	02. Juli 2019	Sprachpraxis	0	0	0	0	1	0	1	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Lehrkraft für besonderen Aufgaben für Spanisch (m/w/d) Vollzeitbeschäftigung befristet auf 4 Jahre	0	1	0	0	0	0	0				LfbA	1	Berlin	DE
https://romanistik.de/aktuelles/3917	1	2019-12-01	N/A	120	unb.	unbefristet	E13	13 TV-L	100%	100	24	24	2019	10. Mai 2019	Sprachpraxis	0	0	0	0	1	0	1	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Lehrkraft für besondere Aufgaben, Sprachvermittlung Spanisch	0	1	0	0	0	0	0				LfbA	1	Bremen	DE
https://romanistik.de/aktuelles/4024	1	N/A	N/A	120	unb.	unbefristet	E13	Entgeltgruppe 13 TV-L	50%	50	8	16	2019	11. Juli 2019	Sprachpraxis	0	0	0	0	1	0	1	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Lehrkraft für besonderen Aufgaben, Spanische Sprachpraxis (50%, TV-L 13, unbefristet)	0	1	0	0	0	0	0				LfbA	1	Berlin	DE
https://romanistik.de/aktuelles/4073	1	2019-10-01	2021-09-30	24	~24		E13	E 13 TV-L	50%	50	8	16	2019	16. August 2019	Sprachwissenschaft	0	1	0	0	0	0	1	Italienisch	0	0	1	0	0	0	0	0	0	0	1	ita	Lehrkraft für besondere Aufgaben(m/w/d), Sprachwissenschaft Italienisch	0	1	0	0	0	0	0				LfbA	1	Trier	DE
https://romanistik.de/aktuelles/4043	1	2019-10-01	2021-09-30	24	~24		E13	E 13	50%	50	8	16	2019	17. Juli 2019	Sprachpraxis	0	0	0	0	1	0	1	Portugiesisch	0	0	0	1	0	0	0	0	0	0	1	por	Lehrkraft für besondere Aufgaben (m/w/d) Portugiesisch	0	1	0	0	0	0	0				LfbA	1	Saarbrücken	DE
https://romanistik.de/aktuelles/3745	1	N/A	N/A	20	~24		E13	E 13 TV-L	50 % VZÄ	50	k.A.	N/A	2019	21. Februar 2019	Fachdidaktik	0	0	0	1	0	0	1	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	2	mult	Lehrkraft für besondere Aufgaben (m/w/d) im Bereich romanische Sprachen (Schwerpunkt Spanisch) Universität Leipzig	0	1	0	0	0	0	0				LfbA	1	Leipzig	DE
https://romanistik.de/aktuelles/3993	1	2019-12-01	N/A	120	unb.	unbefristet	E13	N/A	100%	100	24	24	2019	21. Juni 2019	Sprachpraxis	0	0	0	0	1	0	1	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Lehrkraft für besondere Aufgaben, Sprachvermittlung Spanisch	0	1	0	0	0	0	0				LfbA	1	Bremen	DE
https://romanistik.de/aktuelles/3878	1	2019-10-01	N/A	120	unb.	unbefristet	E13	E13 TV- L	100 %	100	16	16	2019	25. April 2019	Medien-/Kulturwissenschaft	0	0	1	0	0	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Lehrkraft für besondere Aufgaben (m/w/d)	0	1	0	0	0	0	0				LfbA	1	Saarbrücken	DE
https://romanistik.de/aktuelles/3684	1	2019-03-01	2021-03-01	25	~24			N/A	50%	50	7	14	2019	26. Januar 2019	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	2	mult	Lehrkraft für besondere Aufgaben (EG 13 TV-H) Romanische Sprachwissenschaft	0	1	0	0	0	0	0				LfbA	1	Kassel	DE
https://romanistik.de/aktuelles/4059	1	N/A	N/A	120	unb.	unbefristet	E13	entsprechend E13 TV-L	Vollzeit	100	k.A.	N/A	2019	28. Juli 2019	Sprachpraxis	0	0	0	0	1	0	1	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Lehrkraft für besondere Aufgaben (m/w/d) Fachsprachenzentrum	0	1	0	0	0	0	0				LfbA	1	Bielefeld	DE
https://romanistik.de/aktuelles/4060	1	2019-10-01	N/A	24	~24		E13	N/A	N/A	50	7	14	2019	29. Juli 2019	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	2	mult	Lehrkraft für besondere Aufgaben (w/m/d)	0	1	0	0	0	0	0				LfbA	1	Kassel	DE
https://romanistik.de/aktuelles/4509	1	2020-10-01	N/A	120	unb.	unbefristet	E13	N/A	100%	100	16	16	2020	04. April 2020	Sprachpraxis	0	0	0	0	1	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Lehrkraft für besondere Aufgaben für die Sprachpraxis Französisch	0	1	0	0	0	0	0				LfbA	1	Siegen	DE
https://romanistik.de/aktuelles/4648	1	2020-10-01	2022-02-15	17	~12		E13	13 TV-L	halbe LfbA	50	7	14	2020	07. Juli 2020	Literaturwissenschaft	1	0	0	0	0	0	1	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Halbe Stelle einer Lehrkraft für besondere Aufgaben (Spanische Literaturwissenschaft)	0	1	0	0	0	0	0				LfbA	1	Münster	DE
https://romanistik.de/aktuelles/4743	1	2021-03-01	2022-09-30	19	~24		E13	Entgeltgruppe 13 TV-L	100% 	100	k.A.	N/A	2020	09. September 2020	Sprachpraxis	0	0	0	0	1	0	1	Italienisch	0	0	1	0	0	0	0	0	0	0	1	ita	Lehrkraft für besondere Aufgaben (m/w/d) Sprachpraxis Italienisch	0	1	0	0	0	0	0				LfbA	1	Dresden	DE
https://romanistik.de/aktuelles/4575	1	2020-09-01	2022-03-12	19	~24		E13	N/A	50%	50	8	16	2020	10. Mai 2020	Sprachpraxis	0	0	0	0	1	0	1	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Lehrkraft für besondere Aufgaben Spanisch (50%)	0	1	0	0	0	0	0				LfbA	1	Universität Paderborn	DE
https://romanistik.de/aktuelles/4705	1	2020-10-01	2021-03-31	6	1-6		E13	E-13	50%	50	8	16	2020	12. August 2020	Sprachpraxis	0	0	0	0	1	0	1	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Lehrkraft für besondere Aufgaben (m/w/d) 	0	1	0	0	0	0	0				LfbA	1	Bielefeld	DE
https://romanistik.de/aktuelles/4707	1	N/A	N/A	36	~36		E13	N/A	50% / 75%	75	9.75	13	2020	13. August 2020	Fachdidaktik	0	0	0	1	0	0	1	Französisch, Spanisch, Sprachübergreifend	1	1	0	0	0	0	0	0	0	1	3	mult	Lehrkraft für besondere Aufgaben (m/w/d, Entgeltgruppe 13 TV-L, 75% bzw. 50%)	0	1	0	0	0	0	0				LfbA	1	Erlangen	DE
https://romanistik.de/aktuelles/4667	1	N/A	N/A	120	unb.	unbefristet	E13	E 13 TV-L	Vollzeit (teilzeitgeeignete Vollzeitstelle)	100	16	16	2020	13. Juli 2020	Sprachpraxis	0	0	0	0	1	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Lehrkraft für besondere Aufgaben (w/m/d) in französischer Sprachpraxis und Landeskunde des französischsprachigen Raumes	0	1	0	0	0	0	0				LfbA	1	Köln	DE
https://romanistik.de/aktuelles/4586	1	2020-09-01	2023-09-01	37	~36		E13	EG 13 TV-H	Teilzeit: 20h/Woche	50	7	14	2020	18. Mai 2020	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	2	mult	Lehrkraft für besondere Aufgaben (m/w/d) für das Fach Romanische Sprachwissenschaft (Spanisch und Französisch), EG 13 TV-H, befristet, Teilzeit (derzeit 20 Wochenstunden)	0	1	0	0	0	0	0				LfbA	1	Kassel	DE
https://romanistik.de/aktuelles/4720	1	N/A	N/A	24	~24		E13	TV-L 13	100 %	100	16	16	2020	27. August 2020	Sprachpraxis	0	0	0	0	1	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Lehrkraft für besondere Aufgaben für Französisch (m/w/d) - TV-L 13 100%	0	1	0	0	0	0	0				LfbA	1	Saarbrücken	DE
https://romanistik.de/aktuelles/4382	1	2020-04-01	2022-03-31	24	~24		E13	E 13 TV-L	50%	50	8	16	2020	30. Januar 2020	Sprachwissenschaft	0	1	0	0	0	0	1	Italienisch	0	0	1	0	0	0	0	0	0	0	1	ita	Lehrkraft für besondere Aufgaben (m/w/d), Sprachwissenschaft Italienisch, Stellenumfang: 50%, befristet bis 31.03.2022	0	1	0	0	0	0	0				LfbA	1	Trier	DE
https://romanistik.de/aktuelles/5113	1	N/A	N/A	N/A	other	Vertretung	E13	E13 TV-L FU	Vollzeit	100	16	16	2021	06. März 2021	Sprachpraxis	0	0	0	0	1	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Lehrkraft (m/w/d) für besondere Aufgaben für Französisch	0	1	0	0	0	0	0				LfbA	1	Berlin	DE
https://romanistik.de/aktuelles/5350	1	N/A	N/A	120	unb.	unbefristet?	E13	N/A	50 %	50	11.5	23	2021	11. Juni 2021	Sprachwissenschaft	0	1	0	0	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	1	mult	Lehrkraft für besondere Aufgaben (m/w/d) Lehrgebiet &quot;Interkulturelle Kommunikation&quot;	0	1	0	0	0	0	0				LfbA	1	Landshut	DE
https://romanistik.de/aktuelles/5126	1	N/A	N/A	N/A	other	Vertretung	E13	Entgeltgruppe 13 TV-L	N/A	100	16	16	2021	12. März 2021	Literaturwissenschaft, Sprachwissenschaft, Sprachpraxis	1	1	0	0	1	0	3	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Lehrkraft für besondere Aufgaben für Französisch (m/w/d) Vollzeitbeschäftigung für die Dauer der Vertretung Entgeltgruppe 13 TV-L FU Kennung: 54/Lehrkraft f. bes. Aufgaben Französisch_Vertretung_2021	0	1	0	0	0	0	0				LfbA	1	Berlin	DE
https://romanistik.de/aktuelles/306	1	2014-10-01	N/A	24	~24		A13	N/A	N/A	100	0	0	2014	01. Juli 2014	Weitere Teilbereiche	0	0	0	0	0	1	1	Portugiesisch, Spanisch, Englisch	0	1	0	1	0	0	0	1	0	0	3	mult	Bibliotheksreferendar/in, Ibero-Amerikanisches Institut Preußischer Kulturbesitz	0	0	0	0	0	0	0			1	other	1	Berlin	DE
https://romanistik.de/aktuelles/15.html	0	N/A	N/A	N/A	other	nicht im Text, Projekt	IT	N/A	Vollzeit	100	N/A	N/A	2014	01. März 2014	N/A	0	0	0	0	0	0	0	Italienisch, weitere romanische Sprachen	0	0	1	0	0	0	0	0	1	0	2	mult	Forschungsassistent/-in Phonetik und Phonologie	0	0	0	0	0	0	0				other	0	Bozen	IT
https://romanistik.de/aktuelles/238.html	0	2014-09-01	2018-08-31	48	~48		AT:B1	§48 VwGr. B1 Grundstufe (praedoc)	30 Stunden	75	N/A	N/A	2014	02. Juni 2014	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	2	mult	Doktorandenstelle französische und/oder spanische Sprachwissenschaft	0	0	0	0	0	0	0				other	0	Wien, Österreich	AT
https://romanistik.de/aktuelles/87.html	0	2014-09-15	2017-09-15	37	~36		E14	14 TVöD	N/A	100	N/A	N/A	2014	03. April 2014	Medien-/Kulturwissenschaft	0	0	1	0	0	0	1	Italienisch, Deutsch	0	0	1	0	0	0	0	0	0	0	1	ita	Deutsches Studienzentrum in Venedig	0	0	0	0	0	0	0				other	0	Venedig, Italien	IT
https://romanistik.de/aktuelles/316.html	0	2014-09-01	2020-08-31	72	66+		AT:B1	Univ.-KV: B1	20 Stunden/Woche	50	N/A	N/A	2014	04. Juli 2014	Literaturwissenschaft	1	0	0	0	0	0	1	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	2	mult	Universitätsassistent/in mit Doktorat	0	0	0	0	0	0	0				other	0	Graz, Österreich	AT
https://romanistik.de/aktuelles/314.html	0	2015-08-01	N/A	120	unb.			N/A	66,6% / 8 SWS	67	8	12	2014	04. Juli 2014	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Dozentur (Maître d’Enseignement et de Recherches) en Linguistique française avec intérêt marqué en diachronie	0	0	0	0	0	0	0				other	0	Bern, Schweiz	CH
https://romanistik.de/aktuelles/21.html	0	N/A	N/A	6	1-6	Lehraufträge, 10 SWS		N/A	N/A	N/A	N/A	N/A	2014	04. März 2014	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Ausschreibung von Lehraufträgen für französische Sprachwissenschaft	0	0	0	0	0	0	0				other	0	Wuppertal	DE
https://romanistik.de/aktuelles/590	1	N/A	N/A	120	unb.	unbefristet	A13	A13 / TV-L E13	Vollzeit	100	k.A.	N/A	2014	05. Dezember 2014	Fachdidaktik	0	0	0	1	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	1	mult	Referent/in für Fremdsprachen in der Grundschule (EG 13 TV-L)	0	0	0	0	0	0	0			1	other	1	Ludwigsfelde-Struveshof 	DE
https://romanistik.de/aktuelles/368.html	0	2014-10-01	2018-09-30	48	~48		AT	siehe Kollektivvertrag	30 Stunden/Woche	75	N/A	N/A	2014	06. August 2014	Sprachwissenschaft	0	1	0	0	0	0	1	Französisch, Rumänisch, Sprachübergreifend	1	0	0	0	1	0	0	0	0	1	3	mult	 Universitätsassistent/in (&quot;prae doc&quot;), Sprachwissenschaft	0	0	0	0	0	0	0				other	0	Wien, Österreich	AT
https://romanistik.de/aktuelles/529.html	0	N/A	N/A	6	1-6	Lehrauftrag 2 SWS		siehe Text	siehe Text	N/A	N/A	N/A	2014	06. November 2014	Medien-/Kulturwissenschaft	0	0	1	0	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	1	mult	Lehrauftrag: &quot;Anwendungsorientierte Übung: Identität, Transfer, Hierarchie&quot;	0	0	0	0	0	0	0				other	0	Salzburg, Österreich	AT
https://romanistik.de/aktuelles/373.html	0	2014-08-07	N/A	12	~12	Option auf Entfristung	AT	€ 2612,47 brutto (14 x jährlich)	75%	75	N/A	N/A	2014	07. August 2014	Sprachpraxis	0	0	0	0	1	0	1	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Senior Lecturer mit Doktorat (Sprachausbildung Spanisch)	0	0	0	0	0	0	0				other	0	Klagenfurt, Österreich	AT
https://romanistik.de/aktuelles/254.html	0	2014-10-01	2018-09-30	48	~48		AT	brutto € 2.616 / Monat (14 mal) 	40	100	N/A	N/A	2014	09. Juni 2014	Sprachpraxis	0	0	0	0	1	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Senior Lecturer Französisch	0	0	0	0	0	0	0				other	0	Innsbruck, Österreich	AT
https://romanistik.de/aktuelles/102.html	0	2014-10-01	2017-12-31	39	~36			65.000 EUR pro Jahr	N/A	N/A	N/A	N/A	2014	10. April 2014	Sprachwissenschaft	0	1	0	0	0	0	1	Neulatein	0	0	0	0	0	0	0	0	0	0	0	other	wissenschaftliche Leitung 	0	0	0	0	0	0	0				other	0	Innsbruck	AT
https://romanistik.de/aktuelles/262.html	0	2014-07-02	2018-06-30	48	~48			Gehaltsschema des Universitäten-KV: B1	20 Stunden pro Woche	N/A	N/A	N/A	2014	12. Juni 2014	Literaturwissenschaft	1	0	0	0	0	0	1	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	2	mult	Universitätsassistent/in ohne Doktorat, französische oder italienische Literaturwissenschaft	0	0	0	0	0	0	0				other	0	Graz, Österreich	AT
https://romanistik.de/aktuelles/169.html	0	N/A	N/A	N/A	other			N/A	siehe Text	N/A	N/A	N/A	2014	12. Mai 2014	Medien-/Kulturwissenschaft	0	0	1	0	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	1	mult	Ausschreibung eines Lehrauftrags an der Universität Salzburg	0	0	0	0	0	0	0				other	0	Salzburg, Österreich	AT
https://romanistik.de/aktuelles/181.html	0	2014-08-01	2016-01-31	18	~24			1308 Euro brutto (14 mal)	20	N/A	N/A	N/A	2014	13. Mai 2014	Literaturwissenschaft	1	0	0	0	0	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Ersatzkraft Französischsprachige Literaturen	0	0	0	0	0	0	0				other	0	Innsbruck, Österreich	AT
https://romanistik.de/aktuelles/40.html	0	2014-06-01	2016-05-31	24	~24			e Bezahlung richtet sich nach dem Vergütungsschema der deutschen Botschaft Paris für französische Arbeitsverträge.	N/A	N/A	N/A	N/A	2014	13. März 2014	Medien-/Kulturwissenschaft, Geschichte, Digital Humanities	0	0	1	0	0	0	1	Französisch, Deutsch, Englisch	1	0	0	0	0	0	0	1	0	0	2	mult	Deutsches Historisches Institut Paris/Max Weber Stiftung, Deutsche Geisteswissenschaftliche Institute im Ausland	0	0	0	0	0	0	0				other	0	Paris	FR
https://romanistik.de/aktuelles/34.html	0	2014-10-01	2017-09-30	36	~36			siehe Text	75% Stelle	75	N/A	N/A	2014	13. März 2014	Medien-/Kulturwissenschaft, Sprachpraxis	0	0	1	0	1	0	2	Französisch	1	0	0	0	0	0	0	0	0	0	1	frz	Senior Lecturer (Spracherwerb und Kulturstudien des Französischen)	0	0	0	0	0	0	0				other	0	Salzburg, Österreich	AT
https://romanistik.de/aktuelles/32.html	0	2014-10-01	2017-09-30	36	~36			siehe Text	75% Stelle	75	N/A	N/A	2014	13. März 2014	Medien-/Kulturwissenschaft, Sprachpraxis	0	0	1	0	1	0	2	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Senior Lecturer (Spracherwerb und Kulturstudien des Spanischen)	0	0	0	0	0	0	0				other	0	Salzburg, Österreich	AT
https://romanistik.de/aktuelles/39.html	0	2014-06-01	2017-05-31	36	~36			Die Bezahlung richtet sich nach dem Vergütungsschema der deutschen Botschaft Paris für französische Arbeitsverträge 	N/A	N/A	N/A	N/A	2014	13. März 2014	Medien-/Kulturwissenschaft, Geschichte, Digital Humanities	0	0	1	0	0	0	1	Französisch, Deutsch	1	0	0	0	0	0	0	0	0	0	1	frz	Deutsches Historisches Institut Paris/Max Weber Stiftung, Deutsche Geisteswissenschaftliche Institute im Ausland	0	0	0	0	0	0	0				other	0	Paris	FR
https://romanistik.de/aktuelles/38.html	0	2014-05-01	2018-04-30	48	~48			N/A	20 Stunden pro Woche	N/A	N/A	N/A	2014	13. März 2014	Literaturwissenschaft	1	0	0	0	0	0	1	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	2	mult	Universitätsassistent/in ohne Doktorat	0	0	0	0	0	0	0				other	0	Graz, Österreich	AT
https://romanistik.de/aktuelles/33.html	0	2014-10-01	N/A	N/A	other			N/A	50% Stelle	50	N/A	N/A	2014	13. März 2014	Fachdidaktik, Sprachpraxis	0	0	0	1	1	0	2	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Senior Lecturer (Fachdidaktik und Sprachbeherrschung Spanisch), 50 %	0	0	0	0	0	0	0				other	0	Salzburg, Österreich	AT
https://romanistik.de/aktuelles/37.html	0	2014-08-01	N/A	N/A	other			£37,756-£46,400 per annum	Full time	N/A	N/A	N/A	2014	13. März 2014	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Sprachpraxis	1	1	1	0	1	0	4	Spanisch	0	1	0	0	0	0	0	0	0	0	1	spa	Lectureship in Spanish	0	0	0	0	0	0	0				other	0	St. Andrews, Schottland	UK
https://romanistik.de/aktuelles/534	1	2015-01-01	2016-12-31	24	~24		E14	 E 14  Berlin	N/A	100	2	2	2014	13. November 2014	Literaturwissenschaft, Medien-/Kulturwissenschaft, Weitere Teilbereiche	1	0	1	0	0	1	3	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	1	mult	Arbeitsstellenleiterin / Arbeitsstellenleiter für das Akademievorhaben Alexander von Humboldt auf Reisen (AvH-R)	0	0	0	0	0	0	0			1	other	1	Berlin	DE
https://romanistik.de/aktuelles/380.html	0	2015-10-01	2016-03-31	6	1-6	Lehrauftrag		N/A	30h insgesamt	75	2	3	2014	14. August 2014	Sprachwissenschaft, Fachdidaktik, Sprachpraxis, Weitere Teilbereiche	0	1	0	1	1	1	4	Französisch, Italienisch, Spanisch, Sprachübergreifend	1	1	1	0	0	0	0	0	0	1	4	mult	Lehrauftrag Didaktik zu vergeben // WS 2015/16	0	0	0	0	0	0	0				other	0	Leipzig	DE
https://romanistik.de/aktuelles/183	1	N/A	N/A	36	~36		E13	E13	Vollzeit	100	0	0	2014	14. Mai 2014	Literaturwissenschaft, Medien-/Kulturwissenschaft, Weitere Teilbereiche	1	0	1	0	0	1	3	Französisch, Italienisch, Portugiesisch, Spanisch	1	1	1	1	0	0	0	0	0	0	4	mult	Assistent/in des Geschäftsführenden Direktors, Interdisziplinäres Zentrum für die Erforschung der Europäischen Aufklärung	0	0	0	0	0	0	0			1	other	1	Halle an der Saale	DE
https://romanistik.de/aktuelles/484.html	0	2014-11-01	2016-11-01	25	~24			N/A	N/A	N/A	N/A	N/A	2014	14. Oktober 2014	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Fachdidaktik, Sprachpraxis, Weitere Teilbereiche	1	1	1	1	1	1	6	Französisch, Italienisch, Portugiesisch, Spanisch, Sprachübergreifend	1	1	1	1	0	0	0	0	0	1	5	mult	Referentin / Referenten 	0	0	0	0	0	0	0				other	0	N/A	OTHER
https://romanistik.de/aktuelles/614.html	0	2015-04-01	N/A	N/A	other			N/A	N/A	N/A	N/A	N/A	2014	19. Dezember 2014	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	2	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	2	mult	*12 Stellen am Graduiertenkolleg &quot;Europäische Traumkulturen&quot; an der Universität des Saarlandes*	0	0	0	0	0	0	0				other	0	N/A	OTHER
https://romanistik.de/aktuelles/283.html	0	2016-10-01	2017-07-31	10	~12	Keine Stelle!		250.000 €	N/A	N/A	N/A	N/A	2014	19. Juni 2014	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Fachdidaktik, Sprachpraxis, Weitere Teilbereiche	1	1	1	1	1	1	6	Französisch, Italienisch, Portugiesisch, Spanisch, Sprachübergreifend	1	1	1	1	0	0	0	0	0	1	5	mult	Call for Project Proposals // Zentrum für interdisziplinäre Forschung	0	0	0	0	0	0	0				other	0	Bielefeld	DE
https://romanistik.de/aktuelles/53.html	0	2014-08-01	2018-07-31	48	~48			N/A	20	N/A	N/A	N/A	2014	20. März 2014	Literaturwissenschaft	1	0	0	0	0	0	1	Spanisch, Deutsch	0	1	0	0	0	0	0	0	0	0	1	spa	Assistenz in Iberoromanischer Literaturwissenschaft 50%	0	0	0	0	0	0	0				other	0	Basel, Schweiz	CH
